name,latitude,longitude,easting,northing,elevationM,mapCode,E,N,H
REW36,18.10994791,-66.98622005,713087.152,2003514.169,148.999281,REW,-12.291713,-1.282143,996.96206
REW37,18.10993839,-66.98620965,713088.2642,2003513.127,148.939269,REW,-12.354938,-2.805076,996.902048
REW38,18.10992207,-66.9862069,713088.575,2003511.324,148.943554,REW,-13.518224,-4.217865,996.906333
REW39,18.10991218,-66.98619581,713089.7617,2003510.242,148.941774,REW,-13.563231,-5.823589,996.904553
REW40,18.10990465,-66.98619467,713089.8907,2003509.41,148.9562,REW,-14.109427,-6.464659,996.918979
REW41,18.10987726,-66.98618303,713091.1566,2003506.391,148.896593,REW,-15.570246,-9.394846,996.859372
REW42,18.10986372,-66.98618215,713091.2663,2003504.894,148.881985,REW,-16.632907,-10.455471,996.844764
REW43,18.10984859,-66.98618018,713091.4931,2003503.222,148.855153,REW,-17.752167,-11.71942,996.817932
REW44,18.10983225,-66.98617825,713091.7172,2003501.414,148.813869,REW,-18.975391,-13.069332,996.776648
REW45,18.10981531,-66.98617103,713092.5018,2003499.548,148.747409,REW,-19.877282,-14.882464,996.710188
REW46,18.10979905,-66.98616567,713093.0881,2003497.754,148.742828,REW,-20.853758,-16.498139,996.705607
REW47,18.10978201,-66.98616545,713093.1319,2003495.869,148.63395,REW,-22.253643,-17.762212,996.596729
REW48,18.10976452,-66.98616167,713093.5542,2003493.936,148.635344,REW,-23.442046,-19.343864,996.598123
REW49,18.10974823,-66.98615493,713094.287,2003492.141,148.578635,REW,-24.323651,-21.071161,996.541414
REW50,18.1097388,-66.98614712,713095.1249,2003491.106,148.513833,REW,-24.560674,-22.381781,996.476612
REW51,18.10972365,-66.98614618,713095.2428,2003489.43,148.451492,REW,-25.753889,-23.565711,996.414271
REW52,18.10971791,-66.98613515,713096.4174,2003488.807,148.390645,REW,-25.458832,-24.86227,996.353424
REW53,18.1097064,-66.98614283,713095.6183,2003487.525,148.274095,REW,-26.952174,-25.09405,996.236874
REW54,18.10969434,-66.9861369,713096.2605,2003486.197,148.229158,REW,-27.539451,-26.448104,996.191937
REW55,18.10968397,-66.9861315,713096.8441,2003485.055,148.095802,REW,-28.023444,-27.635743,996.058581
REW56,18.10967015,-66.98613045,713096.9722,2003483.526,147.991264,REW,-29.098192,-28.730923,995.954043
REW57,18.1096612,-66.98612805,713097.2378,2003482.539,148.014767,REW,-29.672757,-29.576826,995.977546
REW58,18.10964941,-66.98612199,713097.8935,2003481.241,148.010021,REW,-30.228487,-30.921458,995.9728
RUT3,18.10963642,-66.98610779,713099.4114,2003479.819,147.818488,Run,-30.314724,-32.999953,995.781267
THL27,18.10964168,-66.9861113,713099.0335,2003480.398,147.883865,THL,-30.122811,-32.335555,995.846644
THL28,18.10964782,-66.98610941,713099.2262,2003481.079,147.830916,THL,-29.481034,-32.036937,995.793695
THL29,18.10965117,-66.98611132,713099.0205,2003481.448,147.795631,THL,-29.335739,-31.640246,995.75841
THL30,18.10965491,-66.986113,713098.8382,2003481.86,147.719595,THL,-29.142184,-31.232734,995.682374
THL31,18.10965745,-66.98611359,713098.7727,2003482.141,147.714139,THL,-28.972381,-30.99991,995.676918
THL32,18.10966046,-66.98611636,713098.476,2003482.47,147.804649,THL,-28.916682,-30.560064,995.767428
THL33,18.10966359,-66.98611924,713098.1673,2003482.814,147.846159,THL,-28.857751,-30.101773,995.808938
THL34,18.10966471,-66.98612093,713097.9865,2003482.936,147.85521,THL,-28.883263,-29.885028,995.817989
THL35,18.10966828,-66.98612231,713097.8363,2003483.329,147.815943,THL,-28.683754,-29.514724,995.778722
THL36,18.10967263,-66.98612033,713098.0407,2003483.813,147.809674,THL,-28.183351,-29.353408,995.772453
RIT3,18.1096759,-66.98611741,713098.3458,2003484.178,147.852238,Riffle,-27.707188,-29.346034,995.815017
THL37,18.10967861,-66.98611593,713098.4994,2003484.48,147.858478,THL,-27.378474,-29.265514,995.821257
THL38,18.10968168,-66.98611234,713098.876,2003484.824,147.806449,THL,-26.871932,-29.32621,995.769228
THL39,18.10968543,-66.98611102,713099.0107,2003485.241,147.973168,THL,-26.468189,-29.156281,995.935947
THL40,18.10968957,-66.98610891,713099.2287,2003485.701,148.026027,THL,-25.976821,-29.020596,995.988806
THL41,18.10969406,-66.98610539,713099.5965,2003486.203,148.003024,THL,-25.356566,-28.971782,995.965803
THL42,18.1096978,-66.98610569,713099.5596,2003486.616,147.984104,THL,-25.067753,-28.674209,995.946883
THL43,18.10970055,-66.98610558,713099.5683,2003486.92,148.038577,THL,-24.831226,-28.481902,996.001356
THL44,18.10970331,-66.98610848,713099.2577,2003487.223,148.003458,THL,-24.805004,-28.049194,995.966237
THL45,18.10970627,-66.98611465,713098.6013,2003487.543,148.012585,THL,-24.990981,-27.342768,995.975364
THL46,18.10970783,-66.98611952,713098.0838,2003487.71,147.890576,THL,-25.201987,-26.841211,995.853355
THL47,18.10971037,-66.98612054,713097.9728,2003487.99,147.971518,THL,-25.062697,-26.57467,995.934297
THL48,18.10971452,-66.98612118,713097.9,2003488.449,148.150857,THL,-24.762367,-26.21971,996.113636
THL49,18.10971879,-66.98612215,713097.7921,2003488.92,148.207676,THL,-24.475654,-25.830151,996.170455
THL50,18.10972535,-66.98612354,713097.6373,2003489.645,148.287818,THL,-24.027292,-25.239448,996.250597
THL51,18.10973165,-66.9861249,713097.4852,2003490.34,148.28601,THL,-23.599966,-24.67038,996.248789
THL52,18.10973589,-66.98612613,713097.3497,2003490.809,148.305925,THL,-23.333332,-24.261721,996.268704
THL53,18.10973931,-66.98612789,713097.1593,2003491.185,148.341722,THL,-23.172611,-23.871862,996.304501
THL54,18.10974307,-66.98612947,713096.9876,2003491.6,148.380526,THL,-22.970508,-23.470979,996.343305
THL55,18.10974696,-66.9861304,713096.8852,2003492.029,148.369183,THL,-22.711873,-23.112916,996.331962
THL56,18.10974927,-66.9861343,713096.4688,2003492.28,148.426373,THL,-22.793969,-22.633818,996.389152
THL57,18.10975133,-66.98613681,713096.2015,2003492.505,148.419825,THL,-22.797675,-22.28412,996.382604
THL58,18.10975615,-66.98613829,713096.0389,2003493.037,148.42322,THL,-22.501364,-21.814075,996.385999
THL59,18.10976229,-66.98613879,713095.9787,2003493.717,148.42803,THL,-22.025371,-21.324337,996.390809
THL60,18.10976696,-66.98613771,713096.0867,2003494.235,148.440215,THL,-21.562393,-21.068005,996.402994
THL61,18.10977178,-66.98613796,713096.0543,2003494.767,148.488354,THL,-21.179977,-20.695651,996.451133
THL62,18.10977542,-66.98613795,713096.0515,2003495.17,148.534477,THL,-20.876576,-20.430533,996.497256
THL63,18.10978082,-66.98613916,713095.9167,2003495.767,148.519411,THL,-20.512627,-19.938942,996.48219
THL64,18.10978714,-66.98614108,713095.7053,2003496.464,148.50877,THL,-20.12189,-19.323147,996.471549
THL65,18.10979179,-66.9861439,713095.4017,2003496.976,148.563582,THL,-19.932298,-18.758839,996.526361
THL66,18.10979844,-66.98614766,713094.9956,2003497.707,148.56519,THL,-19.643579,-17.973893,996.527969
THL67,18.10980286,-66.98614991,713094.7517,2003498.194,148.600849,THL,-19.433923,-17.471174,996.563628
THL68,18.10981082,-66.98615262,713094.4561,2003499.072,148.595778,THL,-18.961909,-16.674072,996.558557
THL69,18.10981992,-66.9861534,713094.3618,2003500.079,148.587213,THL,-18.260291,-15.944992,996.549992
THL70,18.10982655,-66.9861554,713094.1421,2003500.81,148.552905,THL,-17.84971,-15.301121,996.515684
THL71,18.10983417,-66.98615963,713093.6858,2003501.649,148.643521,THL,-17.512135,-14.407687,996.6063
THL72,18.10984019,-66.98616279,713093.3438,2003502.311,148.686761,THL,-17.233522,-13.7161,996.64954
THL73,18.1098464,-66.98616612,713092.9835,2003502.995,148.709471,THL,-16.950489,-12.996488,996.67225
THL74,18.10985243,-66.98616483,713093.1129,2003503.664,148.730905,THL,-16.359399,-12.657985,996.693684
THL75,18.10986127,-66.98616489,713093.0953,2003504.643,148.720328,THL,-15.629284,-12.00551,996.683107
THL76,18.10986721,-66.98616756,713092.8063,2003505.297,148.686006,THL,-15.322148,-11.359303,996.648785
THL77,18.10987245,-66.98616941,713092.6042,2003505.875,148.72385,THL,-15.016146,-10.828734,996.686629
THL78,18.10988168,-66.98617409,713092.0974,2003506.891,148.754477,THL,-14.577159,-9.781296,996.717256
THL79,18.10989096,-66.98617674,713091.8055,2003507.915,148.772799,THL,-13.991511,-8.89128,996.735578
THL80,18.1099009,-66.98618216,713091.2203,2003509.01,148.800786,THL,-13.544533,-7.73333,996.763565
THL81,18.10990601,-66.98618598,713090.809,2003509.57,148.793868,THL,-13.388537,-7.055847,996.756647
THL82,18.10991165,-66.98618933,713090.4476,2003510.191,148.839127,THL,-13.154207,-6.376745,996.801906
THL83,18.10992035,-66.98619063,713090.2998,2003511.153,148.727751,THL,-12.521746,-5.636566,996.69053
THL84,18.10992635,-66.98619246,713090.0991,2003511.815,148.657272,THL,-12.151131,-5.052313,996.620051
THL85,18.10993244,-66.98619757,713089.5501,2003512.483,148.582176,THL,-12.00336,-4.200027,996.544955
THL86,18.10993902,-66.98620186,713089.088,2003513.206,148.669952,THL,-11.756806,-3.377387,996.632731
THL87,18.10994545,-66.9862045,713088.8016,2003513.915,148.849137,THL,-11.407268,-2.698045,996.811916
THL88,18.10995255,-66.98620693,713088.5356,2003514.697,148.882767,THL,-10.987778,-1.985422,996.845546
THL89,18.10995818,-66.98621176,713088.0169,2003515.316,148.905378,THL,-10.857937,-1.188651,996.868157
THL90,18.10996394,-66.98621225,713087.9581,2003515.952,148.9193,THL,-10.4139,-0.728313,996.882079
THL91,18.10997002,-66.98621384,713087.7827,2003516.624,148.88151,THL,-10.019837,-0.157096,996.844289
THL92,18.1099741,-66.98621752,713087.3886,2003517.071,148.840986,THL,-9.938513,0.433292,996.803765
THL93,18.10997779,-66.98622075,713087.0416,2003517.476,148.788103,THL,-9.85788,0.960979,996.750882
THL94,18.10997964,-66.98622567,713086.5188,2003517.674,148.85511,THL,-10.048852,1.486604,996.817889
THL95,18.10997934,-66.98623185,713085.8648,2003517.635,148.961856,THL,-10.505912,1.956307,996.924635
THL96,18.10998063,-66.98623528,713085.5001,2003517.774,148.978232,THL,-10.638871,2.32328,996.941011
THL97,18.10998252,-66.98623803,713085.2072,2003517.979,149.037729,THL,-10.674679,2.679229,997.000508
THL98,18.10998635,-66.98624142,713084.844,2003518.399,149.001416,THL,-10.593045,3.229112,996.964195
THL99,18.10999009,-66.98624343,713084.6269,2003518.811,149.000223,THL,-10.423102,3.662197,996.963002
THL100,18.10999652,-66.98624696,713084.2447,2003519.518,149.036997,THL,-10.136401,4.413825,996.999776
THL101,18.10999989,-66.98624889,713084.0369,2003519.889,149.016711,THL,-9.991236,4.813301,996.97949
THL102,18.11000251,-66.98624717,713084.2157,2003520.182,149.094516,THL,-9.652576,4.869031,997.057295
THL103,18.11000647,-66.98624617,713084.3169,2003520.621,149.055656,THL,-9.253645,5.079182,997.018435
THL104,18.1100095,-66.98624612,713084.3184,2003520.956,149.025657,THL,-8.998851,5.296775,996.988436
THL105,18.11001463,-66.98624827,713084.0843,2003521.521,149.041487,THL,-8.723611,5.843113,997.004266
THL106,18.11001724,-66.98625121,713083.7702,2003521.807,148.951553,THL,-8.712296,6.267575,996.914332
THL107,18.11001995,-66.98625542,713083.3216,2003522.103,149.080242,THL,-8.781168,6.800593,997.043021
THL108,18.11002344,-66.98625919,713082.9183,2003522.485,149.143494,THL,-8.754986,7.355604,997.106273
THL109,18.11002547,-66.98626142,713082.6794,2003522.706,149.187583,THL,-8.742907,7.681481,997.150362
THL110,18.11002847,-66.98626313,713082.4943,2003523.037,149.197744,THL,-8.613236,8.037566,997.160523
THL111,18.11003136,-66.98626562,713082.2281,2003523.353,149.161031,THL,-8.547577,8.44573,997.12381
THL112,18.11003758,-66.98626916,713081.8459,2003524.039,149.240891,THL,-8.277746,9.182796,997.20367
THL113,18.11004086,-66.98627292,713081.4431,2003524.397,149.266694,THL,-8.26927,9.722043,997.229473
THL114,18.11004801,-66.9862768,713081.0241,2003525.184,149.266724,THL,-7.946717,10.553226,997.229503
THL115,18.11005441,-66.98627891,713080.793,2003525.89,149.262305,THL,-7.562665,11.189289,997.225084
THL116,18.11005854,-66.98627938,713080.7387,2003526.346,149.281889,THL,-7.252162,11.528591,997.244668
THL117,18.11006178,-66.98628289,713080.3628,2003526.701,149.263891,THL,-7.229044,12.044775,997.22667
THL118,18.11006794,-66.98628621,713080.0044,2003527.379,149.309102,THL,-6.949072,12.759214,997.271881
THL119,18.11007434,-66.98628982,713079.6138,2003528.083,149.329262,THL,-6.670639,13.514875,997.292041
THL120,18.11008068,-66.98629227,713079.3468,2003528.783,149.355796,THL,-6.314935,14.173966,997.318575
THL121,18.11008379,-66.98629451,713079.1066,2003529.124,149.406377,THL,-6.212859,14.579167,997.369156
THL122,18.11008665,-66.98629713,713078.8258,2003529.437,149.397474,THL,-6.159105,14.996224,997.360253
BM8_CLOSE1,18.10968196,-66.98602849,713107.7502,2003484.952,150.341875,Benchmarks,-20.980334,-35.966653,998.304654
BM8_CLOSE2,18.10968196,-66.98602849,713107.7509,2003484.952,150.342155,Benchmarks,-20.980174,-35.967425,998.304934
BM8_CLOSE3,18.10968196,-66.98602849,713107.7505,2003484.952,150.34199,Benchmarks,-20.980268,-35.966997,998.304769
BM9_CHECK2,18.11003883,-66.98615231,713094.213,2003524.312,152.037536,Benchmarks,0.00423,-0.009632,1000.000315
LEW91,18.1102677,-66.98640885,713066.7806,2003549.349,149.789185,LEW,1.063634,37.124303,997.751964
LEW92,18.11027303,-66.98642261,713065.3185,2003549.924,149.77353,LEW,0.544426,38.607453,997.736309
LEW93,18.11027674,-66.9864266,713064.8916,2003550.329,149.787783,LEW,0.572905,39.195667,997.750562
LEW94,18.1102819,-66.98643423,713064.0773,2003550.892,149.773715,LEW,0.46769,40.180235,997.736494
LEW95,18.11028565,-66.98643911,713063.5561,2003551.301,149.840839,LEW,0.437182,40.842144,997.803618
LEW96,18.11028767,-66.98645037,713062.3618,2003551.511,149.994252,LEW,-0.18323,41.884434,997.957031
LEW97,18.11029038,-66.98645428,713061.9448,2003551.807,150.027705,LEW,-0.231021,42.393739,997.990484
LEW98,18.11029024,-66.98645978,713061.3624,2003551.786,150.050774,LEW,-0.627733,42.820912,998.013553
LEW99,18.11029408,-66.98646506,713060.7992,2003552.204,150.129656,LEW,-0.678551,43.520771,998.092435
LEW100,18.11030035,-66.98647497,713059.7427,2003552.887,150.226038,LEW,-0.851187,44.767052,998.188817
LEW101,18.11029932,-66.98648484,713058.699,2003552.762,150.262106,LEW,-1.627333,45.476287,998.224885
LEW102,18.11030315,-66.98649097,713058.0457,2003553.179,150.277569,LEW,-1.737877,46.243574,998.240348
LEW103,18.11031067,-66.98650299,713056.7641,2003553.997,150.428507,LEW,-1.954492,47.749084,998.391286
LEW104,18.11031435,-66.98651982,713054.9784,2003554.384,150.461607,LEW,-2.827095,49.354958,998.424386
LEW105,18.11032079,-66.98653588,713053.2711,2003555.079,150.503306,LEW,-3.415218,51.102409,998.466085
LEW106,18.11032473,-66.98655748,713050.9794,2003555.49,150.511864,LEW,-4.600316,53.107109,998.474643
LEW107,18.11031947,-66.98656707,713049.9705,2003554.897,150.546974,LEW,-5.708792,53.484021,998.509753
LEW108,18.11031969,-66.98657794,713048.8196,2003554.909,150.540571,LEW,-6.451141,54.363931,998.50335
LEW109,18.1103203,-66.98659394,713047.126,2003554.957,150.548895,LEW,-7.520119,55.679078,998.511674
LEW110,18.11032305,-66.98660752,713045.6845,2003555.246,150.567715,LEW,-8.242462,56.959948,998.530494
LEW111,18.11032922,-66.9866122,713045.1822,2003555.924,150.58523,LEW,-8.056765,57.783148,998.548009
LEW112,18.11033858,-66.98661511,713044.8625,2003556.956,150.628117,LEW,-7.483383,58.699332,998.590896
LEW113,18.11034499,-66.9866248,713043.8288,2003557.655,150.632495,LEW,-7.628889,59.938806,998.595274
LEW114,18.11034824,-66.98663066,713043.2051,2003558.008,150.612669,LEW,-7.768662,60.641875,998.575448
LEW115,18.1103485,-66.98663687,713042.5478,2003558.03,150.610346,LEW,-8.181459,61.154036,998.573125
LEW116,18.11035196,-66.98664366,713041.8248,2003558.404,150.664556,LEW,-8.369574,61.946545,998.627335
LEW117,18.11035693,-66.98665236,713040.8974,2003558.944,150.708073,LEW,-8.56619,63.001644,998.670852
LEW118,18.1103635,-66.98665665,713040.4358,2003559.667,150.697312,LEW,-8.319542,63.823732,998.660091
LEW119,18.11036531,-66.98666098,713039.9752,2003559.862,150.707543,LEW,-8.472898,64.299681,998.670322
LEW120,18.11036701,-66.98666876,713039.1498,2003560.042,150.757382,LEW,-8.875533,65.042617,998.720161
LEW121,18.11037474,-66.98667677,713038.2925,2003560.888,150.774614,LEW,-8.793879,66.244882,998.737393
LEW122,18.11037997,-66.98668637,713037.2702,2003561.455,150.889234,LEW,-9.031914,67.389611,998.852013
LEW123,18.11038668,-66.9866948,713036.3692,2003562.189,150.921314,LEW,-9.064085,68.551596,998.884093
LEW124,18.11038715,-66.98670355,713035.4425,2003562.231,150.968591,LEW,-9.637337,69.281137,998.93137
LEW125,18.11039378,-66.98670815,713034.9474,2003562.959,150.987467,LEW,-9.408822,70.131791,998.950246
LEW126,18.11039368,-66.98671435,713034.2915,2003562.941,150.962746,LEW,-9.850843,70.616943,998.925525
REW59,18.1102491,-66.98642312,713065.2925,2003547.274,149.789039,REW,-1.480428,36.896983,997.751818
REW60,18.11025566,-66.98643411,713064.1214,2003547.987,149.816963,REW,-1.704252,38.250362,997.779742
REW61,18.11025108,-66.98644305,713063.1806,2003547.47,149.933944,REW,-2.710923,38.625157,997.896723
REW62,18.11025303,-66.98645144,713062.2908,2003547.676,149.94025,REW,-3.135301,39.434218,997.903029
REW63,18.11025557,-66.9864607,713061.3069,2003547.946,150.072587,REW,-3.573489,40.355778,998.035366
REW64,18.11026128,-66.98646869,713060.4551,2003548.57,150.118851,REW,-3.656985,41.408482,998.08163
REW65,18.11026431,-66.98648305,713058.9309,2003548.888,150.164388,REW,-4.41107,42.771295,998.127167
REW66,18.11026869,-66.98649644,713057.5082,2003549.357,150.171595,REW,-4.984529,44.155642,998.134374
REW67,18.11027586,-66.98650798,713056.2779,2003550.138,150.307314,REW,-5.196484,45.597357,998.270093
REW68,18.11027274,-66.98652065,713054.9408,2003549.778,150.438224,REW,-6.341848,46.375898,998.401003
REW69,18.11026088,-66.9865344,713053.4999,2003548.449,150.514759,REW,-8.289543,46.600081,998.477538
REW70,18.11026568,-66.9865476,713052.0972,2003548.965,150.471336,REW,-8.814577,47.999754,998.434115
REW71,18.11028032,-66.98656179,713050.5768,2003550.569,150.532915,REW,-8.592071,50.198983,998.495694
REW72,18.11028027,-66.98657666,713049.0029,2003550.546,150.538477,REW,-9.637215,51.3764,998.501256
REW73,18.11028914,-66.98659162,713047.4083,2003551.511,150.562096,REW,-9.946805,53.2151,998.524875
REW74,18.11029822,-66.98660987,713045.466,2003552.495,150.55435,REW,-10.46997,55.328936,998.517129
REW75,18.11030051,-66.98662278,713044.0969,2003552.734,150.572135,REW,-11.18276,56.522381,998.534914
REW76,18.11030645,-66.98662631,713043.7159,2003553.387,150.566244,REW,-10.936946,57.23732,998.529023
REW77,18.11030873,-66.98663655,713042.6292,2003553.627,150.565362,REW,-11.463975,58.218008,998.528141
THL123,18.11027613,-66.98644494,713062.9509,2003550.241,149.578089,THL,-0.761157,40.608594,997.540868
THL124,18.11027785,-66.98644881,713062.5392,2003550.426,149.81551,THL,-0.88937,41.041652,997.778289
THL125,18.11028104,-66.98645473,713061.9086,2003550.772,149.858309,THL,-1.038918,41.745413,997.821088
THL126,18.11027826,-66.98645997,713061.3575,2003550.459,149.906682,THL,-1.636251,41.958393,997.869461
THL127,18.1102747,-66.98646262,713061.0813,2003550.061,149.974671,THL,-2.117969,41.907983,997.93745
THL128,18.11027283,-66.98646779,713060.5363,2003549.849,149.954539,THL,-2.634696,42.182245,997.917318
THL129,18.110271,-66.98647293,713059.994,2003549.64,149.948839,THL,-3.147054,42.456736,997.911618
THL130,18.11027205,-66.98647575,713059.6948,2003549.753,149.957814,THL,-3.256592,42.757444,997.920593
THL131,18.11027298,-66.98648057,713059.1828,2003549.851,150.019716,THL,-3.516905,43.209149,997.982495
THL132,18.1102741,-66.98648499,713058.7143,2003549.97,150.063252,THL,-3.732955,43.641636,998.026031
THL133,18.11028277,-66.98648823,713058.3606,2003550.926,150.104415,THL,-3.239238,44.534069,998.067194
